1330531;Одеська;;Приморський;м.;Одеса;Канатна;вулиця;101;65012;Джаст Ін;;№ 616/09/05 від 16.09.2019;43239569;65039, Одеська обл., місто Одеса, Приморський район, ВУЛИЦЯ КАНАТНА , будинок 101;560;7409703560;5110137500;15801978;UA51100270010320268;2021.07.18 10:31:21
1330532;Кіровоградська;;;м.;Олександрія;Софіївська;вулиця;34;28008;Джаст Ін;;715/10/05 від 30.10.2019;43325596;28008, Кіровоградська обл., місто Олександрія, ВУЛИЦЯ СОФІЇВСЬКА, будинок 34;807;7212900805;3510300000;15801981;UA35080050000038829;2021.07.18 10:31:21
1330533;Одеська;;Подільський;м.;Ізмаїл;ТУЛЬЧИАНІВСЬКА;вулиця;154;68606;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373774;68606, Одеська обл., місто Ізмаїл, ВУЛИЦЯ ТУЛЬЧИАНІВСЬКА, будинок 154;805;7414400805;5110600000;15801982;UA51080030000048246;2021.07.18 10:31:21
1330534;Львівська;;;м.;Дрогобич;Лесі Українки;вулиця;14;82100;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373783;82100, Львівська обл., місто Дрогобич, ВУЛИЦЯ ЛЕСІ УКРАЇНКИ, будинок 14;811;7308700811;4610600000;15801983;UA46020030000019252;2021.07.18 10:31:21
1330535;Дніпропетровська;;;м.;Павлоград;Центральна;вулиця;54;51400;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373795;51400, Дніпропетровська обл., місто Павлоград, ВУЛИЦЯ ЦЕНТРАЛЬНА, будинок 54;809;7510500809;1212400000;15801984;UA12120070000057518;2021.07.18 10:31:21
1330536;;;Печерський;м.;Київ;Дружби народів;бульвар;16-А;02088;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373800;02088, м.Київ, Печерський район, БУЛЬВАР ДРУЖБИ НАРОДІВ, будинок 16-А;575;7100106575;8038200000;15801985;UA80000000000624772;2021.07.18 10:31:21
1330537;;;Голосіївський;м.;Київ;Васильківська;вулиця;8;03040;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373816;03040, м.Київ, Голосіївський район, ВУЛИЦЯ ВАСИЛЬКІВСЬКА, будинок 8;576;7100101576;8036100000;15801986;UA80000000000126643;2021.07.18 10:31:21
1330538;Львівська;;;м.;Стрий;ІВАНА БАГРЯНОГО;вулиця;4;82402;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373821;82402, Львівська обл., місто Стрий, ВУЛИЦЯ ІВАНА БАГРЯНОГО, будинок 4;810;7308800810;4611200000;15801987;UA46100230000047305;2021.07.18 10:31:21
1330560;Полтавська;;Київський;м.;Полтава;СОБОРНОСТІ;вулиця;50;36014;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450188;36014, Полтавська обл., місто Полтава, Київський район, ВУЛИЦЯ СОБОРНОСТІ, будинок 50;720;7409701720;5310136400;15802009;UA53080370010183642;2021.07.18 10:31:21
1330539;Львівська;Сокальський;;м.;Сокаль;Січових Стрільців;площа;14/1;80001;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373837;80001, Львівська обл., Сокальський район, місто Сокаль, ПЛОЩА СІЧОВИХ СТРІЛЬЦІВ, будинок 14/1;819;7320200819;4624810100;15801998;UA46120110000062257;2021.07.18 10:31:21
1330540;;;Подільський;м.;Київ;Свободи;проспект;26-А;04215;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373842;04215, м.Київ, Подільський район, ПРОСПЕКТ СВОБОДИ , будинок 26-А;365;7100107365;8038500000;15801989;UA80000000000719633;2021.07.18 10:31:21
1330541;;;Деснянський;м.;Київ;Милославська;вулиця;10-А;02097;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373858;02097, м.Київ, Деснянський район, ВУЛИЦЯ МИЛОСЛАВСЬКА, будинок 10-А;580;7100103580;8036400000;15801990;UA80000000000336424;2021.07.18 10:31:21
1330542;Черкаська;;;м.;Сміла;Тараса Шевченка;вулиця;83;20708;Джаст Ін;0;№ 751/11/05 від 26.11.2019;43373863;20708, Черкаська обл., м.Сміла, ВУЛИЦЯ Тараса Шевченка, 83;815;7213900815;7110500000;15801991;UA71080390000078978;2021.07.18 10:31:21
1330543;Харківська;;Шевченківський;м.;Харків;Науки;проспект;41/43;61072;Джаст Ін;;№ 751/11/05 від 26.11.2019;43373879;61072, Харківська обл., місто Харків, Шевченківський район, ПРОСПЕКТ НАУКИ, будинок 41/43;582;7511209582;6310136300;15801992;UA63120270010948820;2021.07.18 10:31:21
1330544;;;Подільський;м.;Київ;Свободи;проспект;26-А;04215;Джаст Ін;26.02.2021;№ 4/01/05 від 10.01.2020;43450020;04215, м.Київ, Подільський район, ПРОСПЕКТ СВОБОДИ, будинок 26-А;704;7100107704;8038500000;15801993;UA80000000000719633;2021.07.18 10:31:21
1330545;;;Деснянський;м.;Київ;Біломорська;вулиця;1;02094;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450036;02094, м.Київ, Деснянський район, ВУЛИЦЯ Біломорська, будинок 1;746;7100103746;8036400000;15801994;UA80000000000336424;2021.07.18 10:31:21
1330546;Київська;;;м.;Ірпінь;СЛОВ'ЯНСЬКА;вулиця;35;08205;Джаст Ін;08.01.2021;№ 4/01/05 від 10.01.2020;43450041;08205, Київська обл., місто Ірпінь, ВУЛИЦЯ СЛОВ'ЯНСЬКА, будинок 35;706;7204000707;3210900000;15801995;UA32080150000035443;2021.07.18 10:31:21
1330547;Чернігівська;;;м.;Ніжин;ШЕВЧЕНКА;вулиця;11А;16600;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450057;16600, Чернігівська обл., місто Ніжин, ВУЛИЦЯ ШЕВЧЕНКА, будинок 11-А;707;7614900707;7410400000;15801996;UA74040250000063494;2021.07.18 10:31:21
1330548;Житомирська;;Богунський;м.;Житомир;МИХАЙЛА ГРУШЕВСЬКОГО;вулиця;91;11508;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450062;11508, Житомирська обл., місто Житомир, Богунський район, ВУЛИЦЯ МИХАЙЛА ГРУШЕВСЬКОГО, будинок 91;708;7200602708;1810136300;15801997;UA18040190010115253;2021.07.18 10:31:21
1330549;Черкаська;;;м.;Умань;ГАЙДАМАЦЬКА;вулиця;14;20301;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450078;20301, Черкаська обл., місто Умань, ВУЛИЦЯ ГАЙДАМАЦЬКА, будинок 14;709;7215600709;7110800000;15801998;UA71060210000032972;2021.07.18 10:31:21
1330550;Київська;;;м.;Обухів;КАШТАНОВА;вулиця;6/1;08703;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450083;08703, Київська обл., місто Обухів, ВУЛИЦЯ КАШТАНОВА, будинок 6/1;710;7213100710;3211600000;15801999;UA32120110010071582;2021.07.18 10:31:21
1330551;Чернігівська;;;м.;Прилуки;Київська;вулиця;140-Б;17507;Джаст Ін;25.02.2021;№ 4/01/05 від 10.01.2020;43450099;17507, Чернігівська обл., місто Прилуки, ВУЛИЦЯ КИЇВСЬКА, будинок 140-Б;711;7613800711;7410700000;15802000;UA74080130000060606;2021.07.18 10:31:21
1330552;Львівська;Львівський;;м.;Новий Розділ;Шевченка;проспект;30-А;81652;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450104;81652, Львівська обл., Львівський р-н.,  м.Новий Розділ, проспект Шевченка, 30-А;787;7321300787;4610800000;15802001;UA46100150000087495;2021.07.18 10:31:21
1330553;Закарпатська;;;м.;Ужгород;Свободи;проспект;51;65089;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450112;88018, Закарпатська обл., місто Ужгород, ПРОСПЕКТ СВОБОДИ, будинок 51;713;7308900713;2110100000;15802002;UA21100230000083101;2021.07.18 10:31:21
1330554;;;Подільський;м.;Київ;КОСТЯНТИНІВСЬКА;вулиця;71;04080;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450125;04080, м.Київ, Подільський район, ВУЛИЦЯ КОСТЯНТИНІВСЬКА, будинок 71;714;7100107714;8038500000;15802003;UA80000000000719633;2021.07.18 10:31:21
1330555;Одеська;;;м.;Чорноморськ;Миру;проспект;28-Б/3;68003;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450130;68003, Одеська обл., місто Чорноморськ, ПРОСПЕКТ МИРУ, будинок 28-Б/3;715;7414300715;5110800000;15802004;UA51100370000040590;2021.07.18 10:31:21
1330556;Одеська;;;м.;Ізмаїл;Миру;проспект;25-Б;68604;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450146;68604, Одеська обл., місто Ізмаїл, ПРОСПЕКТ МИРУ, будинок 25-Б;716;7414400716;5110600000;15802005;UA51080030000048246;2021.07.18 10:31:21
1330557;Запорізька;;Дніпровський;м.;Запоріжжя;ЛАДОЗЬКА;вулиця;16;69096;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450151;69096, Запорізька обл., місто Запоріжжя, Дніпровський район, ВУЛИЦЯ ЛАДОЗЬКА, будинок 16;717;7510602728;2310136900;15802006;UA23060070010228148;2021.07.18 10:31:21
1330558;Дніпропетровська;;Покровський;м.;Кривий Ріг;5-Й ЗАРІЧНИЙ;МІКРОРАЙОН;5;50081;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450167;50081, Дніпропетровська обл., місто Кривий Ріг, Покровський район, МІКРОРАЙОН 5-Й ЗАРІЧНИЙ, будинок 5;744;7510304744;1211036600;15802007;UA12060170010439451;2021.07.18 10:31:21
1330559;Харківська;;Шевченківський;м.;Харків;ЯРОША ОТАКАРА;вулиця;17;61045;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450172;61045, Харківська обл., місто Харків, Шевченківський район, ВУЛИЦЯ ЯРОША ОТАКАРА, будинок 17;719;7511209719;6310136300;15802008;UA63120270010948820;2021.07.18 10:31:21
1330561;Луганська;;;м.;Сєвєродонецьк;ХІМІКІВ;проспект;44-Г;93401;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450193;93401, Луганська обл., місто Сєвєродонецьк, ПРОСПЕКТ ХІМІКІВ, будинок 44-Г;721;7511700721;4412900000;15802010;UA44120110000010163;2021.07.18 10:31:21
1330562;Донецька;;;м.;Костянтинівка;ЦІОЛКОВСЬКОГО;вулиця;36;85110;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450209;85110, Донецька обл., місто Костянтинівка, ВУЛИЦЯ ЦІОЛКОВСЬКОГО, будинок 36;722;7520100722;1412600000;15802011;UA14120070000090878;2021.07.18 10:31:21
1330563;Донецька;;;м.;Бахмут;НЕЗАЛЕЖНОСТІ;вулиця;69;84511;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450214;84511, Донецька обл., місто Бахмут, ВУЛИЦЯ НЕЗАЛЕЖНОСТІ, будинок 69;723;7511500723;1410300000;15802012;UA14020010000088496;2021.07.18 10:31:21
1330564;Донецька;;;м.;Слов'янськ;Свободи;вулиця;39;84122;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450226;84122, Донецька обл., місто Слов'янськ, ВУЛИЦЯ СВОБОДИ, будинок 39;724;7515200724;1414100000;15802013;UA14120210000056793;2021.07.18 10:31:21
1330565;Дніпропетровська;;Індустріальний;м.;Дніпро;БЕРЕЗИНСЬКА;вулиця;26;49125;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450235;49125, Дніпропетровська обл., місто Дніпро, Індустріальний район, ВУЛИЦЯ БЕРЕЗИНСЬКА, будинок 26;725;7510402725;1210137200;15802014;UA12020010010231764;2021.07.18 10:31:21
1330566;Дніпропетровська;;Індустріальний;м.;Дніпро;Калинова;вулиця;12;19026;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450240;19026, Дніпропетровська обл., місто Дніпро, Індустріальний район, ВУЛИЦЯ КАЛИНОВА, будинок 12;726;7510402726;1210137200;15802015;UA12020010010231764;2021.07.18 10:31:21
1330567;Запорізька;;;м.;Бердянськ;Праці;проспект;20;71118;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450256;71118, Запорізька обл., місто Бердянськ, ПРОСПЕКТ ПРАЦІ, будинок 20;727;7510700727;2310400000;15802016;UA23020050000046501;2021.07.18 10:31:21
1330568;Миколаївська;;;м.;Вознесенськ;Київська;вулиця;11;56501;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450261;56501, Миколаївська обл., місто Вознесенськ, ВУЛИЦЯ КИЇВСЬКА , будинок 11;800;7413600743;4810200000;15802017;UA48040070000056126;2021.07.18 10:31:21
1330569;Запорізька;;;м.;Мелітополь;Героїв України;вулиця;47;72319;Джаст Ін;08.01.2021;№ 4/01/05 від 10.01.2020;43450277;72319, Запорізька обл., місто Мелітополь, ВУЛИЦЯ ГЕРОЇВ УКРАЇНИ, будинок 47;729;7511000729;2310700000;15802018;UA23080070000068953;2021.07.18 10:31:21
1330570;Дніпропетровська;;Індустріальний;м.;Дніпро;Калинова;вулиця;82-Д;49087;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450282;49087, Дніпропетровська обл., м.Дніпро, Індустріальний р-н., вул.Калинова, 82-Д;602;7510402602;1210137200;15802019;UA12020010010231764;2021.07.18 10:31:21
1330571;Дніпропетровська;;;м.;Нікополь;ТРУБНИКІВ;проспект;9;53210;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450298;53210, Дніпропетровська обл., місто Нікополь, ПРОСПЕКТ ТРУБНИКІВ, будинок 9;731;7514200731;1211600000;15802020;UA12080050000062712;2021.07.18 10:31:21
1330572;Дніпропетровська;;;м.;Новомосковськ;ГЕТЬМАНСЬКА;вулиця;34;51200;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450303;51200, Дніпропетровська обл., місто Новомосковськ, ВУЛИЦЯ ГЕТЬМАНСЬКА, будинок 34;732;7516600732;1211900000;15802021;UA12100070000011492;2021.07.18 10:31:21
1330573;Львівська;;Личаківський;м.;Львів;Зелена;вулиця;70;79017;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450319;79017, Львівська обл., місто Львів, Личаківський район, ВУЛИЦЯ ЗЕЛЕНА, будинок 70;733;7308503733;4610137200;15802022;UA46060250010364817;2021.07.18 10:31:21
1330574;Рівненська;;;м.;Рівне;Степана Бандери;вулиця;46;33014;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450324;33014, Рівненська обл., місто Рівне, ВУЛИЦЯ СТЕПАНА БАНДЕРИ, будинок 46;734;7308200734;5610100000;15802023;UA56060470000086729;2021.07.18 10:31:21
1330575;Волинська;;СОБОРНОСТІ;м.;Луцьк;СОБОРНОСТІ;проспект;26;43026;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450330;43026, Волинська обл., місто Луцьк, ПРОСПЕКТ СОБОРНОСТІ, будинок 26;735;7308400735;0710100000;15802024;UA07080170000013585;2021.07.18 10:31:21
1330576;Івано-Франківська;;;м.;Івано-Франківськ;Степана Бандери;вулиця;31;76014;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450345;76014, Івано-Франківська обл., місто Івано-Франківськ, ВУЛИЦЯ СТЕПАНА БАНДЕРИ, будинок 31;736;7309500736;2610100000;15802025;UA26040190000081578;2021.07.18 10:31:21
1330577;Хмельницька;;;м.;Хмельницький;Привокзальна;площа;2;29000;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450350;29000, Хмельницька обл., місто Хмельницький, ПЛОЩА ПРИВОКЗАЛЬНА, будинок 2;737;7309200737;6810100000;15802026;UA68040470000053519;2021.07.18 10:31:21
1330578;Тернопільська;;;м.;Тернопіль;В'ячеслава Чорновола;вулиця;1;46025;Джаст Ін;0;№ 4/01/05 від 10.01.2020;43450366;46025, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ В'ЯЧЕСЛАВА ЧОРНОВОЛА, будинок 1;738;7309600738;6110100000;15802027;UA61040490000035010;2021.07.18 10:31:21
1330579;Закарпатська;;;м.;Мукачево;ВАЛЕНБЕРГА РАУЛЯ;вулиця;3-1;89600;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450371;89600, Закарпатська обл., місто Мукачево, ВУЛИЦЯ ВАЛЕНБЕРГА РАУЛЯ, будинок 3-1;739;7316300739;2110400000;15802028;UA21040150000092428;2021.07.18 10:31:21
1330580;Хмельницька;;;м.;Кам'янець-Подільський;Хмельницьке;шосе;34;32305;Джаст Ін;;№ 4/01/05 від 10.01.2020;43450387;32305, Хмельницька обл., місто Кам'янець-Подільський, Хмельницьке шосе, 34;764;7309300764;6810400000;15802029;UA68020110000071202;2021.07.18 10:31:21
1670005;;;Шевченківський;м.;Київ;Незалежності;майдан;1;01001;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756781;01001, м.Київ, Шевченківський район, МАЙДАН НЕЗАЛЕЖНОСТІ, будинок 1;;;8039100000;15801744;UA80000000001078669;2021.07.18 10:31:21
1330581;Вінницька;;;м.;Вінниця;ЗАМОСТЯНСЬКА;вулиця;25/21;21001;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735495;21001, Вінницька обл., місто Вінниця, ВУЛИЦЯ ЗАМОСТЯНСЬКА, будинок 25/21;814;7200201814;0510100000;15802045;UA05020030000031457;2021.07.18 10:31:21
1330582;Запорізька;;;м.;Токмак;Гоголя;вулиця;69 Б/2;71708;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735500;71708, Запорізька обл, місто Токмак, ВУЛИЦЯ ГОГОЛЯ, будинок 69 Б/2;816;7522500816;2311000000;15802046;UA23100270000073418;2021.07.18 10:31:21
1330583;Волинська;;;м.;Луцьк;ЛЕСІ УКРАЇНКИ;вулиця;53;43025;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735516;43025, Волинська обл., місто Луцьк, ВУЛИЦЯ ЛЕСІ УКРАЇНКИ, будинок 53;824;7308400824;0710100000;15802047;UA07080170000013585;2021.07.18 10:31:21
1330584;Полтавська;;Автозаводський;м.;Кременчук;Київська;вулиця;66;39631;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735521;39631, Полтавська обл., м.Кременчук, Автозаводський р-н., вул. Київська, 66;823;7523200823;5310436100;15802048;UA53020110010112104;2021.07.18 10:31:21
1330585;Волинська;;;м.;Луцьк;ВІДРОДЖЕННЯ;проспект;16;43020;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735537;43020, Волинська обл., місто Луцьк, ПРОСПЕКТ ВІДРОДЖЕННЯ, будинок 16;825;7308400825;0710100000;15802049;UA07080170000013585;2021.07.18 10:31:21
1330586;Луганська;Іллінецький;;м.;Іллінці;СХІДНА;вулиця;12-А;22700;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735542;22700, Вінницька обл., Іллінецький р-н., м.Іллінці, вул.Європейська, 12-А;832;7222800832;0521210100;15802050;UA05020090000067118;2021.07.18 10:31:21
1330587;Чернігівська;;Новозаводський;м.;Чернігів;Незалежності;вулиця;12;14003;Джаст Ін;19.03.2021;№ 471/07/05 від 27.07.2020;43735558;14003, Чернігівська обл., м.Чернігів, Новозаводський р-н., вул.Незалежності, 12;820;7607202820;7410136600;15802051;UA74100390010268220;2021.07.18 10:31:21
1330588;;;Святошинський;м.;Київ;ПШЕНИЧНА;вулиця;2;03134;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735563;03134, місто Київ, Святошинський район, ВУЛИЦЯ ПШЕНИЧНА, будинок 2;817;7100108817;8038600000;15802054;UA80000000000875983;2021.07.18 10:31:21
1330589;Чернівецька;;;м.;Чернівці;ФАСТІВСЬКА;вулиця;30-Б;58023;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735579;58023, Чернівецька обл., місто Чернівці, ВУЛИЦЯ ФАСТІВСЬКА, будинок 30-Б;829;7309400829;7310100000;15802055;UA73060610000066784;2021.07.18 10:31:21
1330590;Вінницька;;;м.;Немирів;Горького;вулиця;60;22800;Джаст Ін;;№ 471/07/05 від 27.07.2020;43735584;22800, Вінницька обл., Немирівський р-н., м.Немирів, вул.Горького, 60;833;7223000833;0523010100;15802056;UA05020170000049432;2021.07.18 10:31:21
1330591;Івано-Франківська;;;м.;Коломия;Степана Бандери;вулиця;15;78203;Джаст Ін;;№ 543/09/05 від 03.09.2020;;78203, Івано-Франківська обл.,  місто Коломия, ВУЛИЦЯ Степана Бандери, будинок 15;812;7315400812;2610600000;15802057;UA26080070000092582;2021.07.18 10:31:21
1330592;Тернопільська;Тернопільський;;с.;Чистилів;Транспортна Бічна;вулиця;10;47705;Джаст Ін;;№ 543/09/05 від 03.09.2020;;47705, Тернопільська обл., Тернопільський р-н., с.Чистилів, вул.Транспортна Бічна, 10;;;6125289701;15802058;UA61040050100097410;2021.07.18 10:31:21
1330593;Тернопільська;;;м.;Тернопіль;Куліша;вулиця;1;46016;Джаст Ін;27.03.2021;№543/09/05 від 03.09.2020;;46016, Тернопільська обл., місто Тернопіль, ВУЛИЦЯ Пантелеймона Куліша, будинок 1;818;7309600818;6110100000;15802059;UA61040490000035010;2021.07.18 10:31:21
1330594;Вінницька;;;м.;Могилів-Подільський;Пушкінська;вулиця;154;24001;Джаст Ін;;543/09/05 від 03.09.2020;;24001, Вінницька обл., місто Могилів-Подільський, ВУЛИЦЯ Пушкінська, будинок 154;826;7222700826;0510400000;15802060;UA05080050000023603;2021.07.18 10:31:21
1330595;Одеська;Овідіопольський;;смт.;Авангард;Базова;вулиця;17/30;67805;Джаст Ін;;№ 563/09/05 від 16.09.2020;;67805, Одеська обл, Овідіопольський р-н., смт.Авангард, вул.Базова, 17/30;827;7421200827;5123755200;15802061;UA51100010000023950;2021.07.18 10:31:21
1330596;Одеська;;;м.;Чорноморськ;Перемоги;вулиця;12-А;68000;Джаст Ін;;№ 563/09/05 від 16.09.2020;;68000, Одеська обл., м.Чорноморськ, вул.Перемоги, 12-А;828;7414300828;5110800000;15802062;UA51100370000040590;2021.07.18 10:31:21
1330597;Волинська;;;м.;Володимир-Волинський;Драгоманова;вулиця;42;44702;Джаст Ін;;№ 632/10/05 від 19.10.2020;;44702, Волинська обл, м.Володимир-Волинський, вул. Драгоманова, 42;821;7313200821;0710200000;15802116;UA07020010000096841;2021.07.18 10:31:21
1410001;;;Печерський;м.;Київ;Архітектора Городецького;вулиця;10/1;01001;ЛЮКСО;;№8/03/05-1 від 06.03.2018;41994683;01001, м.Київ, Печерський район, ВУЛИЦЯ АРХІТЕКТОРА ГОРОДЕЦЬКОГО, будинок 10/1;;;8038200000;15801342;UA80000000000624772;2021.07.18 10:31:21
1670001;;;Святошинський;м.;Київ;Червонозаводська;вулиця;7;3062;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756743;03062, м.Київ, Святошинський район, ВУЛИЦЯ ЧЕРВОНОЗАВОДСЬКА, будинок 7;;16700011;8038600000;15801740;UA80000000000875983;2021.07.18 10:31:21
1670002;;;Дніпровський;м.;Київ;Будівельників;вулиця;40;2100;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756755;02100, м.Київ, Дніпровський район, ВУЛИЦЯ БУДІВЕЛЬНИКІВ, будинок 40;;;8036600000;15801741;UA80000000000479391;2021.07.18 10:31:21
1670003;;;Деснянський;м.;Київ;Володимира Маяковського;проспект;26;2222;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756760;02222, м.Київ, Деснянський район, ПРОСПЕКТ ВОЛОДИМИРА МАЯКОВСЬКОГО, будинок 26;;;8036400000;15801742;UA80000000000336424;2021.07.18 10:31:21
1670004;;;Оболонський;м.;Київ;Степана Бандери;проспект;21;4073;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756776;04073, м.Київ, Оболонський район, ПРОСПЕКТ СТЕПАНА БАНДЕРИ, будинок 21;;;8038000000;15801743;UA80000000000551439;2021.07.18 10:31:21
1670006;;;Печерський;м.;Київ;Велика Васильківська;вулиця;143/2;3150;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756797;03150, м.Київ, Печерський район, ВУЛИЦЯ ВЕЛИКА ВАСИЛЬКІВСЬКА, будинок 143/2;;;8038200000;15801745;UA80000000000624772;2021.07.18 10:31:21
1670007;;;Дарницький;м.;Київ;Миколи Гришка;вулиця;4;2230;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756802;02230, м.Київ, Дарницький район, ВУЛИЦЯ МИКОЛИ ГРИШКА, будинок 4;;;8036300000;15801746;UA80000000000210193;2021.07.18 10:31:21
1670008;;;Святошинський;м.;Київ;Борщагівська;вулиця;154;03056;Парфумс;;№ 08/01/05-1 від 14.01.2019;42756818;03056, м.Київ, Святошинський район, ВУЛИЦЯ БОРЩАГІВСЬКА, будинок 154;;;8038600000;15801747;UA80000000000875983;2021.07.18 10:31:21
1690001;;;Святошинський;м.;Київ;Чистяківська;вулиця;30;03062;ПОСТ ЮА;;№ 490/08/05 від 09.08.2019;43172054;03062, м.Київ, Святошинський р-н., вул.Чистяківська, 30;ПОСТ ЮА;;;;UA01160330010252081;2021.07.18 10:31:21
1700001;;;Дніпровський;м.;Київ;ГРОДНЕНСЬКА;вулиця;32;02090;Сат;;343/05/05 від 27.05.2019;43040408;02090, м.Київ, Дніпровський район, ВУЛИЦЯ ГРОДНЕНСЬКА, будинок 32;Київ № 1;bbf8e497-33a7-11dd-a17a-001a4d3b885e;8036600000;15801895;UA80000000000479391;2021.07.18 10:31:21
1700002;Дніпропетровська;;Чечелівський;м.;Дніпро;АКАДЕМІКА БЕЛЕЛЮБСЬКОГО;вулиця;40-А;49019;Сат;;343/05/05 від 27.05.2019;43040413;49019, Дніпропетровська обл., місто Дніпро, Чечелівський район, ВУЛИЦЯ АКАДЕМІКА БЕЛЕЛЮБСЬКОГО, будинок 40-А;Дніпро № 1;bbf8e491-33a7-11dd-a17a-001a4d3b885e;1210137800;15801896;UA12020010010757287;2021.07.18 10:31:21
1700003;Львівська;;Залізничний;м.;Львів;КОНЮШИННА;вулиця;21;79040;Сат;;343/05/05 від 27.05.2019;43040429;79040, Львівська обл., місто Львів, Залізничний район, ВУЛИЦЯ КОНЮШИННА, будинок 21;Львів № 1;b5a47694-385d-11dd-a17c-001a4d3b885e;4610136300;15801897;UA46060250010259421;2021.07.18 10:31:21
1700004;Одеська;;Суворовський;м.;Одеса;ХУТОРСЬКА;вулиця;101-В;65031;Сат;;343/05/05 від 27.05.2019;43040434;65031, Одеська обл., місто Одеса, Суворовський район, ВУЛИЦЯ ХУТОРСЬКА, будинок 101-В;Одеса № 4;70559c47-25c9-11e7-93fc-00505601031c;5110137600;15801898;UA51100270010413116;2021.07.18 10:31:21
1700005;Харківська;;Холодногірський;м.;Харків;КОЦАРСЬКА;вулиця;58-А;61052;Сат;;343/05/05 від 27.05.2019;43040444;61052, Харківська обл., місто Харків, Холодногірський район, ВУЛИЦЯ КОЦАРСЬКА, будинок 58-А;Харків № 1;bbf8e4aa-33a7-11dd-a17a-001a4d3b885e;6310137200;15801899;UA63120270010877312;2021.07.18 10:31:21
1700006;Вінницька;;;м.;Вінниця;Олега Антонова;вулиця;19-А;21034;Сат;;343/05/05 від 27.05.2019;43040455;21034, Вінницька обл., місто Вінниця, ВУЛИЦЯ ОЛЕГА АНТОНОВА, 19-А;Вінниця;bbf8e490-33a7-11dd-a17a-001a4d3b885e;0510100000;15801900;UA05020030000031457;2021.07.18 10:31:21
1700007;Запорізька;;Вознесенівський;м.;Запоріжжя;БРЯНСЬКА;вулиця;15;69035;Сат;;343/05/05 від 27.05.2019;43040460;69035, Запорізька обл., місто Запоріжжя, Вознесенівський район, ВУЛИЦЯ БРЯНСЬКА, будинок 15;Запоріжжя № 1;bbf8e495-33a7-11dd-a17a-001a4d3b885e;2310137200;15801901;UA23060070010154443;2021.07.18 10:31:21
